,codigo,nombre,zona,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
175,918,Pavones,A,170648.0,173278.0,179818.0,171523.0,173003.0,171398.0,147439.0,97427.0,167669.0,190363.0,183504.0,171516.0,164504,178774,171492,184649,179433,179584,155397,119674,191258,203434,188976,174320,176567,177522,192820,163146,181927,181826,140765,103742,166071,192414,184956,159469,175161,173691,175281,180994,184642,179308,145544,52947,160968,197019,186118,171045,181753.0,171662.0,184225,164137,171699,174424,151203,103552,169061,202822,189782,169048,180359,182753,86637,21520,38040,76325,91028,65897,91924,93855,98974,97740,98274,98133,112897,108493,114980,122120,106988,75835,125304,140098,143279,126117,120778,134628,160608,139042,153843,150535,119430,95953,156958,167955,171627,159051,166379.0,168621.0,187276.0,157905.0,177032.0,181919.0,170232.0,107913.0,181002.0,199969.0,188129.0,170473.0,179963.0,188086.0,176543.0,197501.0,188628.0,179203.0,152805.0,114521.0,174436.0,207366.0,194324.0,179044.0,184286,225891,282608,251816,266428,253580,217226,160968,251922
176,919,Valdebernardo,A,156305.0,156832.0,164819.0,158328.0,161259.0,155701.0,126866.0,83164.0,152299.0,179772.0,173880.0,168846.0,162813,175062,164431,175730,168302,162155,125941,91700,165934,181637,173249,167255,173632,176300,193215,158641,180346,175954,132592,94555,167344,191133,184702,164804,175382,175999,174822,183499,181368,172609,134642,47095,158912,193114,183166,172923,180476.0,178611.0,190415,167026,172980,169095,136544,89848,165457,198955,187868,172589,181797,185322,81218,14308,26801,62672,77709,57964,86183,95168,95141,97038,95484,93385,106401,98749,108082,112159,91870,67367,120903,138549,142295,125329,115058,131231,156222,133654,146462,138962,107726,80587,146754,160972,161755,149665,155723.0,158544.0,177225.0,149917.0,164449.0,161953.0,127093.0,86696.0,151933.0,174764.0,170461.0,159359.0,164430.0,171797.0,160025.0,178215.0,168835.0,158777.0,128025.0,93012.0,156397.0,185385.0,175054.0,164777.0,164358,166854,177946,156237,169535,156456,126231,91512,155982
177,920,Vicálvaro,A,145748.0,154388.0,161856.0,152375.0,128771.0,107382.0,88220.0,58773.0,159813.0,187199.0,176864.0,146979.0,138466,167193,145856,156470,119549,109668,82611,63005,177077,178613,178104,146332,154400,161094,172707,130745,129360,119674,88111,64257,171400,195098,183169,136662,150349,161235,154126,162069,136600,122569,92941,33111,162798,201151,179130,140023,153382.0,166059.0,172793,143434,131957,121095,94961,65990,168175,199936,182214,140657,151709,171912,72416,13878,27765,53293,61094,48204,61008,75557,73265,72208,81596,77559,80401,76327,88307,87739,71433,53053,104801,132045,145363,112758,107795,133320,153379,120516,127330,106466,85168,68709,149016,168961,167008,134228,139652.0,157019.0,170786.0,135173.0,141454.0,123436.0,96946.0,65487.0,149192.0,181090.0,172857.0,141814.0,147294.0,167905.0,148199.0,168418.0,145841.0,122233.0,102743.0,79116.0,166640.0,199512.0,182481.0,153670.0,153884,168304,175857,145940,150447,126500,102122,77883,166772
178,921,San Cipriano,A,59498.0,58962.0,62060.0,58015.0,59365.0,57711.0,52520.0,36636.0,55842.0,65767.0,62271.0,60572.0,57873,59424,58274,61647,60241,57453,48592,39094,57546,62030,62866,63799,63049,61608,67428,57726,64065,63256,52179,39414,58428,69143,67298,61629,64927,64256,66676,67083,67711,66011,55703,34820,59895,71379,68820,65958,67736.0,64428.0,68050,61842,64253,64417,56651,39750,60469,72671,70769,68516,70385,70696,35953,9923,17717,34348,39826,32539,41881,43014,44456,43969,47056,43908,48690,46437,48909,50188,43944,34122,52291,59905,61557,56164,53663,58750,69426,61215,67759,65629,57479,45643,68217,73568,73773,69940,74170.0,73599.0,81469.0,70717.0,77837.0,77535.0,65666.0,45563.0,69761.0,81734.0,81297.0,77911.0,80798.0,81713.0,78145.0,84276.0,81486.0,78597.0,69439.0,55581.0,77806.0,90919.0,85495.0,83450.0,82608,81792,89237,78748,84791,80975,70423,55052,79928
179,922,Puerta de Arganda,A,202795.0,207485.0,217638.0,203695.0,201111.0,190280.0,166420.0,113001.0,204630.0,243064.0,234273.0,205933.0,195938,224560,212155,225374,211390,201896,166140,126359,224079,243690,250002,209266,221850,232638,255867,206938,226188,221921,180073,131591,231644,265414,256865,214298,235994,235564,231487,241296,239177,229742,180539,15925,215507,270566,256758,221043,241565.0,250620.0,254364,217198,222105,208463,172997,119637,211196,251578,229816,196014,209284,230471,115641,32068,53359,101895,121504,96701,128262,137306,137546,133901,126858,130437,151663,146534,154937,159482,144755,108964,176339,181880,197924,169869,159907,184549,217542,183813,207757,201254,164499,138299,229076,245027,244535,214496,225191.0,235336.0,260546.0,222069.0,249562.0,247662.0,202056.0,154885.0,242006.0,276342.0,268088.0,229319.0,246180.0,256484.0,240413.0,270775.0,254171.0,245728.0,210883.0,167779.0,261041.0,312812.0,294566.0,265342.0,266505,283276,300889,263702,286126,280225,238150,182110,308444
180,951,Mirasierra,A,75736.0,78307.0,80898.0,75889.0,75977.0,71944.0,58721.0,34667.0,68669.0,78533.0,75920.0,73818.0,71089,76070,72321,79261,76445,74999,55382,36693,69954,78771,81727,76312,79503,81757,89092,72487,84376,83325,62008,41155,77791,89310,87681,77102,85432,85035,82703,87203,87544,84247,67550,41828,80664,96476,90018,81840,89905.0,89825.0,93227,79576,84292,85361,70213,42094,83142,99769,93334,82926,91209,93600,41906,11671,18605,36091,40681,27491,46653,49840,50721,47967,54700,49816,57046,54956,57801,59397,48523,28032,63707,71749,74254,60693,58900,67139,80519,66010,73449,72887,54412,39008,76203,83441,83566,74930,81050.0,81625.0,91223.0,71302.0,82687.0,81022.0,59996.0,37298.0,74607.0,86836.0,84847.0,72780.0,81165.0,85207.0,77696.0,88351.0,82551.0,78483.0,63355.0,40984.0,80136.0,96601.0,89472.0,80060.0,83519,84590,88373,75653,82889,80175,63689,40141,84796
181,952,Paco de Lucía,A,,,11418.0,43532.0,43152.0,43515.0,37718.0,18970.0,49085.0,57035.0,54784.0,50906.0,50674,56547,52703,59399,55689,56853,41740,24528,59272,64152,64813,60723,61358,63579,71891,56388,65777,68596,52242,29168,68289,78157,75210,64646,72954,71902,69792,75512,74311,74303,57038,32920,75505,88700,81850,72192,78542.0,78876.0,84471,73388,78347,85464,70626,38746,87821,106523,96201,82200,89913,92300,38950,7303,16802,37024,41885,26444,49817,52547,54920,50344,51862,51688,59509,56988,59603,62723,49205,24260,68745,79024,78759,64048,61778,70645,86537,70085,79552,80543,59588,38039,87888,93301,91490,77769,85366.0,89691.0,100952.0,78737.0,90582.0,90554.0,67006.0,34973.0,85212.0,97944.0,98391.0,83629.0,93407.0,98584.0,87737.0,101668.0,93866.0,90877.0,70647.0,43003.0,95816.0,111018.0,104184.0,90633.0,94578,96902,104302,86583,93724,93214,72045,39763,106488
182,1001,Fuencarral,A,103511.0,101860.0,107586.0,104518.0,106664.0,101979.0,92897.0,64167.0,100069.0,113184.0,108001.0,106190.0,100643,107293,104378,110582,109162,105854,86078,69670,101618,107639,103774,109545,111334,109293,118582,101149,115575,115357,96061,75166,111475,125325,123299,114162,122132,119394,120911,126362,129906,123743,110948,84670,118441,136516,130727,124590,131409.0,128625.0,139728,126239,134190,135388,122413,90417,131450,152465,143081,132931,139295,140409,65979,14142,29949,60843,73375,57276,74242,80796,80546,80123,78638,75926,86958,84110,89287,93093,84955,68182,97850,109443,109741,100385,94079,104129,123128,109729,121041,120108,104164,85383,123760,131471,131413,124513,131350.0,132224.0,148969.0,132347.0,142811.0,140562.0,120722.0,96948.0,134728.0,150708.0,146455.0,137987.0,140400.0,145540.0,139192.0,150559.0,146683.0,140308.0,127916.0,74140.0,136685.0,159698.0,153195.0,143911.0,143317,144373,152074,137816,148329,141286,128586,102186,148246
183,1002,Begoña,A,250465.0,260211.0,276003.0,261738.0,257386.0,256050.0,228330.0,150808.0,255739.0,294712.0,275786.0,250362.0,245053,277209,264610,289192,273766,268180,206873,159901,263074,283325,289706,258874,271664,283137,307301,256556,283050,292315,236043,173251,270340,310918,298571,260519,290578,307117,311126,321016,312514,304238,271658,196012,288285,348625,329475,284199,319463.0,325043.0,346599,315050,319614,320954,297854,206212,313934,376331,344697,292339,322924,331273,163132,49263,69524,124800,154061,112339,145799,154878,161336,148978,184451,164503,183895,176740,192201,206647,186962,151155,253139,277765,280659,219007,218576,259926,314337,257747,278871,274200,226261,175464,325024,347736,353353,289167,329937.0,350985.0,386341.0,315619.0,341437.0,325297.0,277323.0,216002.0,374323.0,400107.0,387423.0,310650.0,355290.0,384066.0,324821.0,375996.0,338004.0,313427.0,280053.0,86165.0,344305.0,423716.0,385157.0,332930.0,371997,389590,417050,356842,367908,355049,321020,214850,425919
184,1005,Cuzco,A,266158.0,268214.0,288426.0,275773.0,274883.0,269869.0,245573.0,139470.0,273157.0,298885.0,286783.0,266310.0,253143,288247,274197,296913,285838,279826,256585,185734,302976,318184,316127,276071,291205,299481,331663,276290,307458,320796,260135,183703,293566,336511,327703,283641,313563,319427,320653,329665,320070,315307,278390,184810,294642,361760,332634,294290,328192.0,322658.0,342544,311773,317588,321422,297592,185061,312828,377288,349339,297035,324257,335437,147328,19355,42487,101205,127163,86664,134874,138988,141506,136567,138459,144971,167851,164216,174045,189518,166223,112277,201900,234529,239198,200877,183844,219857,270860,227851,252769,254013,213519,146526,258175,286270,280264,247407,266818.0,275793.0,311313.0,259086.0,287843.0,295914.0,247302.0,167133.0,279285.0,304527.0,303507.0,256113.0,286316.0,306247.0,283697.0,313829.0,306372.0,293599.0,273317.0,161804.0,300790.0,348056.0,318838.0,283902.0,304459,308450,333719,294231,306148,300230,259747,160351,307616
185,1006,Santiago Bernabéu,A,322577.0,318986.0,342162.0,372247.0,349286.0,319690.0,288291.0,195479.0,321144.0,360520.0,331356.0,353229.0,319156,349627,358962,365652,381151,335665,281797,232163,338761,367088,349883,345456,375492,352553,378154,401499,370080,392550,305066,257610,363972,399728,383589,369615,388516,386847,394312,435214,442405,393154,340081,259869,375341,420878,383514,415311,400826.0,397541.0,440631,382693,377893,401473,341330,246243,368155,446310,444690,371181,382741,429279,173904,20841,43984,102800,132287,89748,139901,142468,147410,142968,136884,147409,172124,163585,173982,189982,172946,133241,238424,260270,280821,261433,214647,257014,340028,295272,341243,275945,248045,206024,333047,385073,338757,305571,344460.0,364575.0,404420.0,388356.0,382336.0,360453.0,303239.0,240063.0,376096.0,378480.0,403432.0,366265.0,363353.0,406594.0,413012.0,404439.0,393445.0,312751.0,323300.0,208432.0,312681.0,341974.0,304041.0,304069.0,312788,313578,339674,331653,311646,288831,251231,218313,313004
186,1013,Lago,A,61079.0,64792.0,71786.0,95205.0,95026.0,98486.0,85532.0,31122.0,88510.0,102166.0,86662.0,76754.0,62955,69177,74045,96533,76725,92585,87865,65478,75539,110972,84188,68345,65171,69584,87134,88290,88790,116978,87605,70221,81796,116053,85952,72196,64451,77789,86764,71653,77826,89262,87510,64460,81071,110275,77698,73524,71984.0,88125.0,99839,101305,100315,115178,97478,70124,88015,124411,91544,74738,82031,88749,33393,2866,7247,32879,43103,41982,38163,44472,45674,38301,22624,53590,62929,66994,71603,75042,72197,61036,71151,84206,76291,64580,58881,72220,71762,82821,116887,118739,108210,81915,84763,92806,98940,173824,109167.0,94327.0,104404.0,119930.0,103860.0,123599.0,128184.0,92721.0,83740.0,102298.0,96186.0,80624.0,76329.0,95181.0,84344.0,116261.0,118972.0,126111.0,119599.0,97521.0,91861.0,96052.0,99589.0,86333.0,83392,104720,88229,104220,127372,181646,148742,115420,120068
187,1014,Batán,A,123997.0,119095.0,133756.0,131939.0,144464.0,153967.0,152477.0,113061.0,146974.0,155341.0,143099.0,148340.0,129160,132018,140717,146599,155857,175077,163042,129427,151820,164963,143848,154879,140440,139085,159112,160707,172495,181209,159792,127100,157595,175159,157170,151600,146955,143533,151916,162571,169314,185472,178120,134298,159281,173726,161162,163971,156805.0,151227.0,173997,159049,173141,190050,175953,139766,162008,183819,166284,166684,160238,166693,73538,13943,29904,71599,100856,80667,89349,94709,97480,96481,77256,85105,109324,102869,116693,126713,129159,101957,125383,142893,132094,125365,110639,120771,142427,142408,155306,165813,146878,120257,148528,160985,148706,154107,146693.0,140038.0,169792.0,162492.0,169334.0,183454.0,161935.0,129231.0,146470.0,173655.0,157035.0,159270.0,148904.0,150048.0,152706.0,175836.0,177142.0,186043.0,169523.0,135634.0,160340.0,175517.0,164670.0,166306.0,157557,163211,181171,180560,197467,236820,211037,165477,191587
188,1016,Colonia Jardín,A,382056.0,383866.0,400286.0,393484.0,400844.0,385604.0,343065.0,198500.0,378338.0,445754.0,439798.0,408432.0,375486,416939,400739,430716,421167,402531,326971,236756,395881,437409,444665,418046,409575,423891,469141,395144,447517,439067,365074,257877,436657,488050,473405,425634,458999,449952,460283,488018,490033,467844,403586,275123,452545,542089,519537,469001,486330.0,507358.0,544198,485808,507887,488867,440467,298231,507652,600127,551742,482351,501593,530924,232075,45725,93381,194500,232739,176370,254978,274599,275668,268569,231535,268184,313411,297968,317605,329458,286769,211594,376694,428264,438524,369376,335559,399812,472092,403181,438897,423345,344348,264459,475349,503394,504740,455460,462522.0,490244.0,541138.0,457209.0,497560.0,481148.0,392956.0,291609.0,492619.0,554891.0,552490.0,484606.0,495871.0,544345.0,502264.0,569492.0,527699.0,489624.0,430436.0,310259.0,538758.0,632306.0,593033.0,528204.0,527037,571803,602587,532303,569672,549384,493132,341666,600132
189,1018,Aviación Española,A,99634.0,100881.0,106179.0,102359.0,105673.0,105681.0,91513.0,44286.0,99284.0,112066.0,109817.0,108983.0,103775,110473,106220,116056,116034,115216,94166,69987,110115,118718,118615,121086,117509,117170,127505,111149,126819,126298,109566,81944,119712,133700,129969,122818,128081,126600,124579,130233,134427,130517,113028,82900,123822,143898,135635,133487,137837.0,137197.0,146377,130440,138952,140045,123184,88038,133352,155388,143755,137265,141613,143723,65696,14327,29448,62998,75443,57093,76344,79043,81837,79798,71341,76011,88149,84858,90635,96541,85462,66684,100218,117234,115532,105516,99131,110464,127218,114903,127252,125287,102681,80580,122996,131675,130312,127815,129598.0,131386.0,145846.0,128321.0,141344.0,139422.0,117944.0,89751.0,132652.0,147099.0,144204.0,137072.0,139413.0,144074.0,136472.0,148992.0,147048.0,140266.0,123426.0,92284.0,141748.0,160291.0,150583.0,145890.0,146814,151260,158046,143762,153772,149532,146185,100386,154460
190,1019,Cuatro Vientos,A,125055.0,130861.0,136606.0,133643.0,139387.0,138544.0,130495.0,66422.0,133406.0,154893.0,152918.0,142698.0,133607,142659,137842,153029,152719,150369,119270,87788,141935,159948,159144,150521,150071,153603,168934,143818,167061,168242,139140,98881,157970,194270,187788,167592,175299,174920,177179,187639,192563,185041,159475,120247,194868,240353,217682,190390,192739.0,199407.0,228951,197182,211522,214116,182365,116271,195413,253124,230867,197028,203306,210850,93874,18381,35273,71404,86668,64072,90581,99001,97248,95738,81245,94903,111835,108088,113487,121454,110599,79763,140857,163436,162592,135854,117873,138686,166070,138664,154449,153223,125184,94671,153854,168476,170940,164360,162766.0,168472.0,193209.0,165369.0,185429.0,185441.0,149285.0,109531.0,173124.0,204890.0,203528.0,180913.0,183733.0,191253.0,180374.0,204562.0,196567.0,188130.0,167162.0,119022.0,192427.0,233805.0,220127.0,200690.0,453469,637327,662298,588055,617019,591195,571006,385633,602222
191,1020,Joaquín Vilumbrales,B1,108789.0,103783.0,110189.0,107447.0,111153.0,109667.0,95400.0,49280.0,104285.0,120255.0,118322.0,117281.0,108210,116521,111455,119861,117287,114372,88052,64784,109716,123571,123890,129441,119932,118628,131849,110674,127549,124846,97899,68836,115294,131766,122388,107050,112927,112970,112403,118324,120707,115212,92648,61635,114977,142190,140619,138991,138313.0,137944.0,151020,131966,141764,138878,118447,78661,134485,161392,149767,140535,143980,146541,62407,9701,19503,50285,61361,44374,65403,71532,65588,73048,65264,69035,83563,81853,86329,94612,81186,57367,102989,120729,123220,115006,95545,110223,133133,115302,125106,122325,97046,73370,131908,141869,141672,138832,138273.0,139563.0,156993.0,132599.0,145004.0,144412.0,112044.0,81640.0,137934.0,154990.0,154977.0,146596.0,144634.0,152239.0,142498.0,159850.0,152204.0,146087.0,124000.0,88779.0,147383.0,175135.0,164971.0,162172.0,166920,170588,179496,162786,171347,165012,145913,99757,169301
192,1021,Puerta del Sur,B1,188053.0,184426.0,200251.0,194890.0,200288.0,196476.0,176094.0,104930.0,191759.0,218675.0,218179.0,209342.0,197646,212512,205154,217022,212542,211483,171371,133563,210718,227650,229734,221748,218464,216850,237909,200716,226913,224305,184004,135513,210866,232818,224122,197330,211644,206183,208841,216603,219538,212563,184933,145990,238145,262654,243931,231433,239249.0,235586.0,257149,232264,247112,240917,212620,150110,235362,276113,257763,235134,248571,252485,120310,28185,47435,100956,121955,93024,124366,133695,128632,134394,127091,127019,150349,143482,152363,162174,142769,110251,175154,203216,208357,185348,168571,191910,225452,197147,218308,214272,177507,139245,232282,244829,248745,230992,235720.0,240955.0,273387.0,234793.0,261508.0,256563.0,210014.0,157599.0,246563.0,274909.0,263008.0,252410.0,257908.0,268658.0,250968.0,278488.0,267570.0,251268.0,223271.0,161832.0,267881.0,309317.0,295031.0,280363.0,294099,307712,327078,295208,318482,304262,277357,200640,324880
193,1051,Tres Olivos,A,71293.0,73732.0,77160.0,72956.0,73936.0,71523.0,62242.0,34788.0,69395.0,78886.0,77307.0,73646.0,69925,75477,72631,79286,77235,78123,57587,38009,73965,80121,79513,72408,79981,76239,84804,70663,80661,81186,63162,41627,81168,92017,85061,75797,81204,80319,78222,82854,83048,80549,66837,41294,76502,88612,83329,78502,84168.0,83877.0,90000,79255,83846,83263,71159,44080,81528,97126,88775,79804,85703,87743,36783,6749,13232,31316,38913,27282,44640,46759,48761,44569,44949,46250,53735,51624,53237,56607,45683,30085,62497,71876,72165,60498,57092,65836,79332,66822,74419,72802,56288,37599,77351,82132,81196,75778,80617.0,84428.0,95080.0,80359.0,88419.0,87842.0,69894.0,45260.0,86866.0,94240.0,94109.0,86596.0,84353.0,88220.0,81200.0,93043.0,87931.0,82823.0,70164.0,51269.0,84879.0,99655.0,91530.0,87778.0,87566,88174,91946,82128,88678,85771,69814,45878,90513
194,1052,Montecarmelo,A,74430.0,75577.0,78941.0,74978.0,73880.0,74488.0,65922.0,36143.0,77147.0,83404.0,79401.0,75007.0,71988,79598,76603,83661,80064,80706,60547,38971,78673,81932,83871,76394,79995,81698,91881,75057,86558,88926,69694,39955,81569,95533,93759,80461,90886,88012,85634,91628,92005,91581,75184,44523,87498,100871,94054,84608,94326.0,93122.0,98472,87304,93194,93425,80446,43815,90284,107087,98996,86049,95364,95980,42458,8976,19638,38962,43710,27517,52714,53978,56372,52199,54627,54500,62873,59280,61138,66249,51582,32375,69778,76019,76446,65291,61502,71060,85726,70169,75329,76914,58443,36867,80794,83439,82236,75220,81279.0,83442.0,94573.0,77954.0,88088.0,89667.0,66786.0,41068.0,87260.0,94098.0,92996.0,82652.0,88380.0,92258.0,84023.0,96454.0,89712.0,88016.0,70318.0,37663.0,90286.0,102945.0,95633.0,86870.0,90375,91269,97384,83857,90180,92531,74590,45286,102679
195,1053,Las Tablas,A,127464.0,130584.0,134005.0,131325.0,133880.0,141207.0,123839.0,75129.0,138562.0,152495.0,146712.0,136847.0,133027,150415,140081,152318,149327,149256,118019,84942,150176,156779,157988,143518,152274,156132,168688,136960,158186,159034,126287,86068,152288,167973,166223,141440,160883,165400,158969,167553,170662,165722,138285,89148,154836,180467,171166,151721,168363.0,168869.0,178627,158384,168752,167015,140236,86605,158355,189173,178867,151541,168191,171766,70744,11476,25370,55731,63787,41953,74054,75189,77673,71700,85349,74101,87317,82905,87205,95580,77968,53157,103657,116674,119261,99905,93222,110614,134899,113472,125808,126826,96956,68975,132429,137505,138089,123150,136092.0,141615.0,157121.0,131246.0,146588.0,148122.0,114545.0,78246.0,144932.0,155032.0,153865.0,137000.0,145407.0,152304.0,138794.0,159937.0,152683.0,146532.0,122488.0,73557.0,148366.0,171030.0,159987.0,145100.0,147508,151253,156147,136910,150841,151506,128002,88992,183190
196,1054,Ronda de la Comunicación,A,51735.0,56612.0,58044.0,55482.0,54167.0,58038.0,53141.0,32773.0,58803.0,65526.0,63039.0,52516.0,55348,66652,62386,68656,64153,64987,48522,36483,61495,62077,65061,49877,60140,63173,68988,53531,63255,66159,53163,39265,59275,68473,67699,49969,62452,71443,66931,71926,72224,71286,62006,41695,62950,74820,69511,52154,68307.0,69090.0,72206,66153,69487,68367,64483,39668,67549,79584,72997,51833,67865,70760,26581,2444,3957,7875,9944,7473,12153,11306,11241,11008,11745,10964,13362,16728,17042,19073,17920,14074,21405,24697,27214,19701,14852,23034,35432,28714,32800,33229,29809,21606,34815,35120,38449,27210,34155.0,38820.0,41765.0,34156.0,39356.0,41877.0,34071.0,23111.0,35784.0,40708.0,41397.0,29297.0,36949.0,41425.0,34390.0,47717.0,39005.0,37225.0,35305.0,20117.0,38157.0,44499.0,41266.0,30241.0,35749,39809,41559,42569,38131,41136,37161,21581,42862
197,1055,La Granja,B1,39352.0,41234.0,43569.0,42823.0,44974.0,45450.0,42337.0,29083.0,42497.0,47660.0,46269.0,41102.0,42259,48647,47598,52063,51584,50798,41614,38646,52591,51924,53775,44463,50533,52953,58928,48799,57583,59058,52909,40567,52769,60533,59331,48081,59507,59542,58759,62766,62982,62066,56893,44002,56986,67809,62808,49999,58627.0,58800.0,62912,59690,61847,59883,57172,40530,56957,66560,61384,51708,60506,62070,37132,8774,13109,20381,23251,17896,23176,23604,24574,21612,27395,24598,27741,28424,30156,34005,31583,24643,38015,41632,43584,34423,32614,37548,46369,40129,44330,45132,38366,32162,51192,56327,61672,50751,60213.0,65181.0,73420.0,62660.0,73171.0,71683.0,56811.0,44776.0,65084.0,72707.0,70797.0,56455.0,67180.0,71271.0,65781.0,78900.0,76824.0,68917.0,58642.0,41240.0,64895.0,81418.0,73277.0,61106.0,67587,69950,73773,65879,74886,73554,65038,48281,77707
198,1056,La Moraleja,B1,79453.0,82622.0,87503.0,83822.0,86232.0,86946.0,76259.0,47640.0,86072.0,96238.0,94998.0,85001.0,86635,95942,91119,100249,96817,96677,76568,59935,98782,106061,108534,94632,102617,105334,118388,96195,112712,115172,94150,67431,113754,125902,120988,101045,119835,118527,114664,120533,123566,120531,100643,69628,115187,131662,122981,103362,119381.0,116490.0,125258,109492,116084,113422,97469,62065,107836,127467,118342,97274,111737,113133,47359,7432,15675,31685,37497,28069,45544,43612,43673,41077,44299,43494,51112,49239,52365,56851,47602,35248,63353,70905,72623,60208,55380,62708,80354,68748,78501,78568,60793,46167,80639,85877,86670,73979,87094.0,89636.0,104209.0,88440.0,101214.0,101660.0,83023.0,64301.0,100617.0,110207.0,109694.0,92158.0,104337.0,108508.0,102533.0,119064.0,112792.0,111960.0,94502.0,62527.0,111945.0,130206.0,122843.0,106643.0,115251,118457,128033,109460,125676,126821,107368,79512,145767
199,1057,Marqués de la Valdavia,B1,77825.0,76631.0,82126.0,80483.0,83082.0,80865.0,76472.0,57629.0,78000.0,90791.0,89843.0,85899.0,86764,90229,90078,95693,95370,92294,79214,69477,90595,100639,101345,95529,100443,98192,109285,95979,109438,106936,91014,78517,102313,116180,114805,108226,114147,110414,113967,116151,122751,113563,100917,83368,109126,123938,119077,109258,117003.0,114171.0,125087,113629,123643,120638,106462,85890,110669,128675,122344,111176,120048,118680,56055,12089,24984,54074,62597,48444,58073,61717,59245,60428,71645,60381,70498,68725,74548,77226,71111,57961,78682,91031,89350,83767,78420,83573,98685,89319,99726,98234,84928,75962,103685,109351,105732,104961,115746.0,123063.0,143836.0,131447.0,143579.0,141552.0,125145.0,107504.0,136436.0,148924.0,147603.0,137410.0,138221.0,138378.0,136228.0,150076.0,149076.0,140651.0,126720.0,104497.0,135714.0,156847.0,149820.0,142871.0,145330,140985,149948,139314,152231,148671,140608,131306,164197
200,1058,Manuel de Falla,B1,45226.0,44898.0,48372.0,47486.0,50107.0,48318.0,42343.0,32829.0,47405.0,55437.0,55164.0,52093.0,52548,54583,54047,57858,57000,55724,43652,38840,56278,60527,61801,56941,58619,58644,65793,56239,63126,62123,52427,44800,61440,69762,67466,59593,65957,64689,64924,67409,69800,66845,56497,45879,65390,75396,70904,64032,68954.0,68528.0,74053,64970,68808,67430,56387,45570,65125,77301,72002,63854,69115,69837,30989,5206,10213,24965,30787,22882,33393,35782,34633,33991,38840,34415,40704,38979,42253,44226,37862,29783,48088,59559,53852,46064,43563,48847,58161,49398,55790,54643,44165,38571,62966,65791,67908,62255,69247.0,78885.0,92466.0,80536.0,88120.0,86720.0,69539.0,59217.0,87796.0,93423.0,93768.0,84428.0,83516.0,87100.0,82134.0,92268.0,87755.0,83891.0,71409.0,62517.0,87543.0,101096.0,94773.0,89269.0,91489,90585,93552,85892,92295,91012,80410,74681,102164
201,1059,Baunatal,B1,45255.0,45383.0,48485.0,46250.0,48542.0,46659.0,40124.0,28183.0,45853.0,54369.0,53662.0,49863.0,48958,53837,52403,56139,56748,53003,41630,32820,52252,56821,57647,52882,54842,55507,62222,52384,60484,60479,47879,38473,58469,68233,66696,59864,62835,62806,62036,65171,66970,61902,51728,39141,60503,70833,67282,59671,64266.0,64078.0,66886,60126,64791,62754,53127,37626,60203,72417,66663,59769,64506,64732,28643,5708,10113,22658,27157,20143,29835,32404,32136,30631,35209,30012,35290,35011,36986,38995,33433,25061,42741,52414,50542,42727,40508,46293,54948,46318,51963,50722,39622,32360,56918,61717,62546,55814,61309.0,70332.0,81543.0,70376.0,78632.0,77321.0,61059.0,47825.0,76449.0,85747.0,85083.0,76048.0,75045.0,76390.0,71822.0,80436.0,77684.0,72756.0,60541.0,45593.0,74007.0,89373.0,84674.0,77009.0,77719,77473,82151,72875,80724,77219,67416,58382,88503
